group_id,group_label,distributor_id,distributor_label,classe_local_servico,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,share_fora_prazo,share_compensacao
amazonas,Grupo Amazonas,amazonas_energia,AMAZONAS ENERGIA S.A.,urbana,769950,4306,936235.29,42364469,0.005592570946165335,10.164177910503255,0.022099540301095243,0.4938639752265168,0.3909624016126354
amazonas,Grupo Amazonas,amazonas_energia,AMAZONAS ENERGIA S.A.,nao_classificado,2558386,3281,1297990.3699999999,42364469,0.0012824491691245964,7.744697567199532,0.030638655473292958,0.3763046220896892,0.542027669481753
amazonas,Grupo Amazonas,amazonas_energia,AMAZONAS ENERGIA S.A.,rural,55967,1132,160468.27,42364469,0.020226204727786017,2.672050486458357,0.0037878031706239487,0.129831402683794,0.06700992890561175
amazonas,Grupo Amazonas,amazonas_energia,AMAZONAS ENERGIA S.A.,grupo_a,116,0,0.0,42364469,0.0,0.0,0.0,0.0,0.0
ampla,Grupo Ampla,enel_rj,AMPLA ENERGIA E SERVIÇOS S.A.,nao_classificado,30821515,23627,14095329.5174,111351486,0.0007665749071711758,21.21839667231742,0.1265841168693519,0.6540889208792425,0.6658184725694902
ampla,Grupo Ampla,enel_rj,AMPLA ENERGIA E SERVIÇOS S.A.,urbana,2238350,11153,6965210.6447,111351486,0.004982688140818013,10.016031577701622,0.06255157335484504,0.3087592049166713,0.32901436655695476
ampla,Grupo Ampla,enel_rj,AMPLA ENERGIA E SERVIÇOS S.A.,rural,11482,1225,109388.4267,111351486,0.10668873018637869,1.1001200289325281,0.0009823706052741856,0.0339128508941919,0.005167160873554962
ampla,Grupo Ampla,enel_rj,AMPLA ENERGIA E SERVIÇOS S.A.,grupo_a,303,117,0.0,111351486,0.38613861386138615,0.10507268847763737,0.0,0.003239023309894247,0.0
celesc,Grupo Celesc,celesc_dis,CELESC DISTRIBUIÇÃO S.A.,nao_classificado,31968516,501396,23183146.77,124369388,0.015684056150745314,403.1506531173089,0.1864055708789047,0.9733727810650887,0.9193101606054542
celesc,Grupo Celesc,celesc_dis,CELESC DISTRIBUIÇÃO S.A.,urbana,938369,12158,1743518.44,124369388,0.012956523499817236,9.775717478001903,0.01401887126758234,0.023602633990277844,0.069137905781156
celesc,Grupo Celesc,celesc_dis,CELESC DISTRIBUIÇÃO S.A.,rural,73348,1517,291316.45,124369388,0.02068222719092545,1.2197535297029845,0.00234234850460147,0.002944990603985153,0.01155193361338974
celesc,Grupo Celesc,celesc_dis,CELESC DISTRIBUIÇÃO S.A.,grupo_a,68,41,0.0,124369388,0.6029411764705882,0.032966311613594174,0.0,7.959434064824737e-05,0.0
cemig,Grupo Cemig,cemig_d,CEMIG DISTRIBUIÇÃO S.A.,nao_classificado,162090852,138100,89873692.77,377907546,0.0008519913264445053,36.54332956876178,0.23781925955508704,0.6435588196916883,0.566398764015434
cemig,Grupo Cemig,cemig_d,CEMIG DISTRIBUIÇÃO S.A.,urbana,5008269,55529,32619630.419999998,377907546,0.011087463552776419,14.693805558463232,0.08631643047424091,0.2587702947042705,0.20557426520584096
cemig,Grupo Cemig,cemig_d,CEMIG DISTRIBUIÇÃO S.A.,rural,298474,20958,35704102.39,377907546,0.07021717134490776,5.54580087691607,0.09447840554631318,0.09766622551121218,0.2250131138566824
cemig,Grupo Cemig,cemig_d,CEMIG DISTRIBUIÇÃO S.A.,grupo_a,1114,1,478225.71,377907546,0.0008976660682226212,0.00026461498601565366,0.0012654568956397606,4.660092829049155e-06,0.0030138569220426992
centrais,Grupo Centrais,eletrocar,CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,nao_classificado,338104,624,14406.0,1458926,0.001845585973546601,42.77118921727352,0.009874387049103244,0.6028985507246377,0.5617088175729157
centrais,Grupo Centrais,eletrocar,CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,urbana,26856,384,10088.36,1458926,0.014298480786416443,26.32073182601448,0.006914922346986757,0.3710144927536232,0.3933583761522907
centrais,Grupo Centrais,eletrocar,CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,rural,1274,27,1152.3799999999999,1458926,0.02119309262166405,1.8506764565166431,0.0007898824203557959,0.02608695652173913,0.04493280627479359
centrais,Grupo Centrais,eletrocar,CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,grupo_a,0,0,0.0,1458926,,0.0,0.0,0.0,0.0
companhia,Grupo Companhia,cocel,COMPANHIA CAMPOLARGUENSE DE ENERGIA,nao_classificado,544662,166,36398.67,2016590,0.0003047761731128663,8.23171790001934,0.018049613456379333,0.49404761904761907,0.6155447643383625
companhia,Grupo Companhia,cocel,COMPANHIA CAMPOLARGUENSE DE ENERGIA,urbana,46997,121,22092.6,2016590,0.002574632423346171,6.000228107845422,0.010955424751684774,0.3601190476190476,0.37361211991047216
companhia,Grupo Companhia,cocel,COMPANHIA CAMPOLARGUENSE DE ENERGIA,rural,2297,49,641.1800000000001,2016590,0.02133217239878102,2.4298444403671544,0.00031795258332134943,0.14583333333333334,0.010843115751165394
companhia,Grupo Companhia,cocel,COMPANHIA CAMPOLARGUENSE DE ENERGIA,grupo_a,0,0,0.0,2016590,,0.0,0.0,0.0,0.0
companhia,Grupo Companhia,cea_equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,nao_classificado,289689,5220,2110601.16,8782897,0.018019324171784225,59.4336925504193,0.24030808513409643,0.760932944606414,0.7979438752612598
companhia,Grupo Companhia,cea_equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,urbana,241821,1498,497639.29,8782897,0.0061946646486450724,17.055875754890444,0.05666003939246925,0.21836734693877552,0.18813986795348006
companhia,Grupo Companhia,cea_equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,rural,10928,142,36809.19,8782897,0.012994143484626648,1.6167786096091072,0.0041910078189463,0.020699708454810496,0.013916256785260182
companhia,Grupo Companhia,cea_equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,grupo_a,0,0,0.0,8782897,,0.0,0.0,0.0,0.0
companhia,Grupo Companhia,neoenergia_coelba,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,nao_classificado,177555831,41876,71804127.29,244039706,0.00023584694326372194,17.15950272452795,0.29423133008527724,0.4788619652597514,0.7476151329077021
companhia,Grupo Companhia,neoenergia_coelba,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,urbana,2889869,34906,20440573.94,244039706,0.01207874820623357,14.303410118023992,0.08375921392070519,0.39915836659081294,0.21282456844219674
companhia,Grupo Companhia,neoenergia_coelba,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,rural,523798,10653,3174872.65,244039706,0.020337992890389043,4.36527324778862,0.013009656100798614,0.12181957483790552,0.03305635661594263
